rooms_2/navigation_2.ltlf,rooms_2/envs_csyft_3/envs_1.ltlf,0.016,0,0,0
rooms_2/navigation_2.ltlf,rooms_2/envs_csyft_3/envs_2.ltlf,0.015,0,0,0
rooms_3/navigation_3.ltlf,rooms_3/envs_csyft_3/envs_1.ltlf,0.019,0,0,0
rooms_3/navigation_3.ltlf,rooms_3/envs_csyft_3/envs_2.ltlf,0.019,0,0.001,0.002
rooms_3/navigation_3.ltlf,rooms_3/envs_csyft_3/envs_3.ltlf,0.022,0,0.002,0.003
rooms_4/navigation_4.ltlf,rooms_4/envs_csyft_3/envs_1.ltlf,0.036,0.001,0.003,0.001
rooms_4/navigation_4.ltlf,rooms_4/envs_csyft_3/envs_2.ltlf,0.034,0,0.004,0.007
rooms_4/navigation_4.ltlf,rooms_4/envs_csyft_3/envs_3.ltlf,0.035,0,0.007,0.016
rooms_4/navigation_4.ltlf,rooms_4/envs_csyft_3/envs_4.ltlf,0.038,0,0.01,0.019
rooms_5/navigation_5.ltlf,rooms_5/envs_csyft_3/envs_1.ltlf,0.383,0.002,0.006,0.006
rooms_5/navigation_5.ltlf,rooms_5/envs_csyft_3/envs_2.ltlf,0.381,0.002,0.013,0.021
rooms_5/navigation_5.ltlf,rooms_5/envs_csyft_3/envs_3.ltlf,0.39,0.002,0.024,0.028
rooms_5/navigation_5.ltlf,rooms_5/envs_csyft_3/envs_4.ltlf,0.405,0.002,0.035,0.041
rooms_5/navigation_5.ltlf,rooms_5/envs_csyft_3/envs_5.ltlf,0.429,0.002,0.049,0.058
rooms_6/navigation_6.ltlf,rooms_6/envs_csyft_3/envs_1.ltlf,111.525,0.005,0.029,0.012
rooms_6/navigation_6.ltlf,rooms_6/envs_csyft_3/envs_2.ltlf,112.966,0.006,0.044,0.044
rooms_6/navigation_6.ltlf,rooms_6/envs_csyft_3/envs_3.ltlf,112.512,0.005,0.068,0.079
rooms_6/navigation_6.ltlf,rooms_6/envs_csyft_3/envs_4.ltlf,113.244,0.005,0.093,0.125
rooms_6/navigation_6.ltlf,rooms_6/envs_csyft_3/envs_5.ltlf,113.619,0.005,0.132,0.159
rooms_6/navigation_6.ltlf,rooms_6/envs_csyft_3/envs_6.ltlf,112.042,0.005,0.145,0.207
