counter_1,CSyft_1/core_1/envs_57,49.108,0.023,0.031,0.049
counter_1,CSyft_1/core_1/envs_58,53.047,0.024,0.031,0.055
counter_1,CSyft_1/core_1/envs_59,56.951,0.027,0.033,0.055
counter_1,CSyft_1/core_1/envs_60,61.959,0.029,0.038,0.063
counter_1,CSyft_1/core_1/envs_61,83.714,0.023,0.032,0.053
counter_1,CSyft_1/core_1/envs_62,74.446,0.028,0.036,0.06
counter_1,CSyft_1/core_1/envs_63,75.625,0.028,0.037,0.063
counter_1,CSyft_1/core_1/envs_64,88.177,0.036,0.044,0.074
counter_1,CSyft_1/core_1/envs_65,101.112,0.038,0.046,0.077
counter_1,CSyft_1/core_1/envs_66,115.286,0.033,0.039,0.067
counter_1,CSyft_1/core_1/envs_67,103.902,0.034,0.041,0.069
counter_1,CSyft_1/core_1/envs_68,113.034,0.033,0.043,0.074
counter_1,CSyft_1/core_1/envs_69,135.31,0.034,0.042,0.071
counter_1,CSyft_1/core_1/envs_70,150.887,0.036,0.042,0.076
counter_1,CSyft_1/core_1/envs_71,137.936,0.037,0.05,0.079
counter_1,CSyft_1/core_1/envs_72,150.718,0.037,0.049,0.083
counter_1,CSyft_1/core_1/envs_73,158.18,0.04,0.049,0.084
counter_1,CSyft_1/core_1/envs_74,169.289,0.041,0.052,0.086
counter_1,CSyft_1/core_1/envs_75,184.623,0.043,0.052,0.088
counter_1,CSyft_1/core_1/envs_76,194.112,0.043,0.056,0.093
counter_1,CSyft_1/core_1/envs_77,205.322,0.042,0.056,0.092
counter_1,CSyft_1/core_1/envs_78,217.506,0.043,0.056,0.096
counter_1,CSyft_1/core_1/envs_79,231.832,0.05,0.056,0.098
counter_1,CSyft_1/core_1/envs_80,247.126,0.047,0.059,0.1
counter_1,CSyft_1/core_1/envs_81,257.977,0.051,0.058,0.105
counter_1,CSyft_1/core_1/envs_82,281.889,0.049,0.058,0.106
counter_2,CSyft_1/core_1/envs_1,0.015,0.001,0,0
counter_2,CSyft_1/core_1/envs_2,0.019,0.001,0.001,0
counter_2,CSyft_1/core_1/envs_3,0.016,0.001,0.001,0.001
counter_2,CSyft_1/core_1/envs_4,0.019,0.001,0.001,0.002
counter_2,CSyft_1/core_1/envs_5,0.022,0.001,0.002,0.002
counter_2,CSyft_1/core_1/envs_6,0.026,0.001,0.002,0.002
counter_2,CSyft_1/core_1/envs_7,0.041,0.003,0.002,0.003
counter_2,CSyft_1/core_1/envs_8,0.045,0.001,0.004,0.004
counter_2,CSyft_1/core_1/envs_9,0.051,0.001,0.006,0.004
counter_2,CSyft_1/core_1/envs_10,0.064,0.001,0.004,0.007
counter_2,CSyft_1/core_1/envs_11,0.074,0.002,0.006,0.005
counter_2,CSyft_1/core_1/envs_12,0.092,0.002,0.007,0.005
counter_2,CSyft_1/core_1/envs_13,0.12,0.003,0.008,0.007
counter_2,CSyft_1/core_1/envs_14,0.154,0.003,0.01,0.008
counter_2,CSyft_1/core_1/envs_15,0.192,0.002,0.007,0.008
counter_2,CSyft_1/core_1/envs_16,0.233,0.003,0.011,0.009
counter_2,CSyft_1/core_1/envs_17,0.299,0.002,0.01,0.012
counter_2,CSyft_1/core_1/envs_18,0.378,0.004,0.011,0.013
counter_2,CSyft_1/core_1/envs_19,0.45,0.004,0.013,0.012
counter_2,CSyft_1/core_1/envs_20,0.535,0.003,0.015,0.012
counter_2,CSyft_1/core_1/envs_21,0.645,0.005,0.015,0.015
counter_2,CSyft_1/core_1/envs_22,0.792,0.006,0.012,0.019
counter_2,CSyft_1/core_1/envs_23,0.964,0.004,0.017,0.016
counter_2,CSyft_1/core_1/envs_24,1.094,0.005,0.015,0.019
counter_2,CSyft_1/core_1/envs_25,1.243,0.007,0.013,0.024
counter_2,CSyft_1/core_1/envs_26,1.503,0.004,0.018,0.021
counter_2,CSyft_1/core_1/envs_27,1.781,0.007,0.016,0.025
counter_2,CSyft_1/core_1/envs_28,2.069,0.007,0.017,0.025
counter_2,CSyft_1/core_1/envs_29,2.642,0.009,0.02,0.028
counter_2,CSyft_1/core_1/envs_30,2.971,0.008,0.022,0.029
counter_2,CSyft_1/core_1/envs_31,3.46,0.007,0.023,0.027
counter_2,CSyft_1/core_1/envs_32,3.955,0.007,0.024,0.03
counter_2,CSyft_1/core_1/envs_33,4.457,0.009,0.025,0.03
counter_2,CSyft_1/core_1/envs_34,5.125,0.011,0.028,0.033
counter_2,CSyft_1/core_1/envs_35,5.824,0.007,0.029,0.033
counter_2,CSyft_1/core_1/envs_36,6.559,0.012,0.027,0.039
counter_2,CSyft_1/core_1/envs_37,7.313,0.011,0.03,0.041
counter_2,CSyft_1/core_1/envs_38,8.153,0.012,0.031,0.038
counter_2,CSyft_1/core_1/envs_39,9.08,0.009,0.032,0.043
counter_2,CSyft_1/core_1/envs_40,10.369,0.01,0.034,0.045
counter_2,CSyft_1/core_1/envs_41,11.541,0.014,0.036,0.045
counter_2,CSyft_1/core_1/envs_42,12.901,0.012,0.038,0.049
counter_2,CSyft_1/core_1/envs_43,14.301,0.012,0.04,0.049
counter_2,CSyft_1/core_1/envs_44,16.04,0.013,0.042,0.051
counter_2,CSyft_1/core_1/envs_45,17.469,0.015,0.039,0.054
counter_2,CSyft_1/core_1/envs_46,19.175,0.018,0.04,0.056
