counter_1,CSyft_2/core_1/envs_1,0.013
counter_1,CSyft_2/core_1/envs_2,0.017
counter_1,CSyft_2/core_1/envs_3,0.016
counter_1,CSyft_2/core_1/envs_4,0.02
counter_1,CSyft_2/core_1/envs_5,0.022
counter_1,CSyft_2/core_1/envs_6,0.025
counter_1,CSyft_2/core_1/envs_7,0.033
counter_1,CSyft_2/core_1/envs_8,0.041
counter_1,CSyft_2/core_1/envs_9,0.052
counter_1,CSyft_2/core_1/envs_10,0.064
counter_1,CSyft_2/core_1/envs_11,0.078
counter_1,CSyft_2/core_1/envs_12,0.099
counter_1,CSyft_2/core_1/envs_13,0.119
counter_1,CSyft_2/core_1/envs_14,0.159
counter_1,CSyft_2/core_1/envs_15,0.203
counter_1,CSyft_2/core_1/envs_16,0.238
counter_1,CSyft_2/core_1/envs_17,0.299
counter_1,CSyft_2/core_1/envs_18,0.369
counter_1,CSyft_2/core_1/envs_19,0.442
counter_1,CSyft_2/core_1/envs_20,0.556
counter_1,CSyft_2/core_1/envs_21,0.663
counter_1,CSyft_2/core_1/envs_22,0.759
counter_1,CSyft_2/core_1/envs_23,0.96
counter_1,CSyft_2/core_1/envs_24,1.133
counter_1,CSyft_2/core_1/envs_25,1.303
counter_1,CSyft_2/core_1/envs_26,1.573
counter_1,CSyft_2/core_1/envs_27,1.786
counter_1,CSyft_2/core_1/envs_28,2.132
counter_1,CSyft_2/core_1/envs_29,2.373
counter_1,CSyft_2/core_1/envs_30,2.677
counter_1,CSyft_2/core_1/envs_31,3.158
counter_1,CSyft_2/core_1/envs_32,3.598
counter_1,CSyft_2/core_1/envs_33,4.187
counter_1,CSyft_2/core_1/envs_34,4.781
counter_1,CSyft_2/core_1/envs_35,5.432
counter_1,CSyft_2/core_1/envs_36,6.049
counter_1,CSyft_2/core_1/envs_37,6.746
counter_1,CSyft_2/core_1/envs_38,8.011
counter_1,CSyft_2/core_1/envs_39,8.623
counter_1,CSyft_2/core_1/envs_40,9.687
counter_1,CSyft_2/core_1/envs_41,10.654
counter_1,CSyft_2/core_1/envs_42,11.913
counter_1,CSyft_2/core_1/envs_43,13.24
counter_1,CSyft_2/core_1/envs_44,14.796
counter_1,CSyft_2/core_1/envs_45,16.379
counter_1,CSyft_2/core_1/envs_46,19.057
counter_1,CSyft_2/core_1/envs_47,22.572
counter_1,CSyft_2/core_1/envs_48,28.347
counter_1,CSyft_2/core_1/envs_49,29.703
counter_1,CSyft_2/core_1/envs_50,38.863
counter_1,CSyft_2/core_1/envs_51,35.941
counter_1,CSyft_2/core_1/envs_52,43.27
counter_1,CSyft_2/core_1/envs_53,41.07
counter_1,CSyft_2/core_1/envs_54,35.385
counter_1,CSyft_2/core_1/envs_55,47.17
counter_1,CSyft_2/core_1/envs_56,55.805
counter_1,CSyft_2/core_1/envs_57,62.615
counter_1,CSyft_2/core_1/envs_58,63.736
counter_1,CSyft_2/core_1/envs_59,71.408
counter_1,CSyft_2/core_1/envs_60,80.694
counter_1,CSyft_2/core_1/envs_61,84.464
counter_1,CSyft_2/core_1/envs_62,84.556
counter_1,CSyft_2/core_1/envs_63,89.049
counter_1,CSyft_2/core_1/envs_64,98.5
counter_1,CSyft_2/core_1/envs_65,100.992
counter_1,CSyft_2/core_1/envs_66,120.455
counter_1,CSyft_2/core_1/envs_67,134.04
counter_1,CSyft_2/core_1/envs_68,122.626
counter_1,CSyft_2/core_1/envs_69,130.188
counter_1,CSyft_2/core_1/envs_70,157.584
counter_1,CSyft_2/core_1/envs_71,157.165
counter_1,CSyft_2/core_1/envs_72,181.835
counter_1,CSyft_2/core_1/envs_73,144.11
counter_1,CSyft_2/core_1/envs_74,173.019
counter_1,CSyft_2/core_1/envs_75,216.494
counter_1,CSyft_2/core_1/envs_76,214.329
counter_1,CSyft_2/core_1/envs_77,204.58
counter_1,CSyft_2/core_1/envs_78,240.27
counter_1,CSyft_2/core_1/envs_79,209.36
counter_1,CSyft_2/core_1/envs_80,264.704
counter_1,CSyft_2/core_1/envs_81,278.47
counter_1,CSyft_2/core_1/envs_82,275.684
counter_2,CSyft_2/core_1/envs_1,0.016
counter_2,CSyft_2/core_1/envs_2,0.021
counter_2,CSyft_2/core_1/envs_3,0.022
counter_2,CSyft_2/core_1/envs_4,0.028
counter_2,CSyft_2/core_1/envs_5,0.032
counter_2,CSyft_2/core_1/envs_6,0.036
counter_2,CSyft_2/core_1/envs_7,0.046
counter_2,CSyft_2/core_1/envs_8,0.054
counter_2,CSyft_2/core_1/envs_9,0.066
counter_2,CSyft_2/core_1/envs_10,0.08
counter_2,CSyft_2/core_1/envs_11,0.097
counter_2,CSyft_2/core_1/envs_12,0.121
counter_2,CSyft_2/core_1/envs_13,0.15
counter_2,CSyft_2/core_1/envs_14,0.183
counter_2,CSyft_2/core_1/envs_15,0.227
counter_2,CSyft_2/core_1/envs_16,0.279
counter_2,CSyft_2/core_1/envs_17,0.331
counter_2,CSyft_2/core_1/envs_18,0.403
counter_2,CSyft_2/core_1/envs_19,0.497
counter_2,CSyft_2/core_1/envs_20,0.605
counter_2,CSyft_2/core_1/envs_21,0.741
counter_2,CSyft_2/core_1/envs_22,0.829
counter_2,CSyft_2/core_1/envs_23,0.99
counter_2,CSyft_2/core_1/envs_24,1.176
counter_2,CSyft_2/core_1/envs_25,1.393
counter_2,CSyft_2/core_1/envs_26,1.625
counter_2,CSyft_2/core_1/envs_27,1.912
counter_2,CSyft_2/core_1/envs_28,2.285
counter_2,CSyft_2/core_1/envs_29,2.619
counter_2,CSyft_2/core_1/envs_30,2.999
counter_2,CSyft_2/core_1/envs_31,3.377
counter_2,CSyft_2/core_1/envs_32,3.91
counter_2,CSyft_2/core_1/envs_33,4.444
counter_2,CSyft_2/core_1/envs_34,5.079
counter_2,CSyft_2/core_1/envs_35,5.726
counter_2,CSyft_2/core_1/envs_36,6.445
counter_2,CSyft_2/core_1/envs_37,7.139
counter_2,CSyft_2/core_1/envs_38,8.261
counter_2,CSyft_2/core_1/envs_39,9.068
counter_2,CSyft_2/core_1/envs_40,10.138
counter_2,CSyft_2/core_1/envs_41,11.377
counter_2,CSyft_2/core_1/envs_42,12.637
counter_2,CSyft_2/core_1/envs_43,14.026
counter_2,CSyft_2/core_1/envs_44,15.533
counter_2,CSyft_2/core_1/envs_45,17.282
counter_2,CSyft_2/core_1/envs_46,18.978
counter_2,CSyft_2/core_1/envs_47,20.931
counter_2,CSyft_2/core_1/envs_48,22.872
counter_2,CSyft_2/core_1/envs_49,25.336
counter_2,CSyft_2/core_1/envs_50,27.198
counter_2,CSyft_2/core_1/envs_51,29.943
counter_2,CSyft_2/core_1/envs_52,32.991
counter_2,CSyft_2/core_1/envs_53,36.004
counter_2,CSyft_2/core_1/envs_54,39.012
counter_2,CSyft_2/core_1/envs_55,42.587
counter_2,CSyft_2/core_1/envs_56,50.125
counter_2,CSyft_2/core_1/envs_57,63.162
counter_2,CSyft_2/core_1/envs_58,61.324
counter_2,CSyft_2/core_1/envs_59,65.94
counter_2,CSyft_2/core_1/envs_60,57.758
counter_2,CSyft_2/core_1/envs_61,63.176
counter_2,CSyft_2/core_1/envs_62,86.808
counter_2,CSyft_2/core_1/envs_63,72.832
counter_2,CSyft_2/core_1/envs_64,79.482
counter_2,CSyft_2/core_1/envs_65,107.07
counter_2,CSyft_2/core_1/envs_66,91.135
counter_2,CSyft_2/core_1/envs_67,97.237
counter_2,CSyft_2/core_1/envs_68,114.975
counter_2,CSyft_2/core_1/envs_69,112.951
counter_2,CSyft_2/core_1/envs_70,137.132
counter_2,CSyft_2/core_1/envs_71,138.645
counter_2,CSyft_2/core_1/envs_72,166.16
counter_2,CSyft_2/core_1/envs_73,169.354
counter_2,CSyft_2/core_1/envs_74,172.019
counter_2,CSyft_2/core_1/envs_75,210.656
counter_2,CSyft_2/core_1/envs_76,201.828
counter_2,CSyft_2/core_1/envs_77,210.788
counter_2,CSyft_2/core_1/envs_78,203.088
counter_2,CSyft_2/core_1/envs_79,235.929
counter_2,CSyft_2/core_1/envs_80,243.931
counter_2,CSyft_2/core_1/envs_81,261.498
counter_2,CSyft_2/core_1/envs_82,294.734
counter_3,CSyft_2/core_1/envs_1,0.026
counter_3,CSyft_2/core_1/envs_2,0.031
counter_3,CSyft_2/core_1/envs_3,0.038
counter_3,CSyft_2/core_1/envs_4,0.038
counter_3,CSyft_2/core_1/envs_5,0.042
counter_3,CSyft_2/core_1/envs_6,0.049
counter_3,CSyft_2/core_1/envs_7,0.059
counter_3,CSyft_2/core_1/envs_8,0.068
counter_3,CSyft_2/core_1/envs_9,0.08
counter_3,CSyft_2/core_1/envs_10,0.098
counter_3,CSyft_2/core_1/envs_11,0.117
counter_3,CSyft_2/core_1/envs_12,0.141
counter_3,CSyft_2/core_1/envs_13,0.162
counter_3,CSyft_2/core_1/envs_14,0.203
counter_3,CSyft_2/core_1/envs_15,0.234
counter_3,CSyft_2/core_1/envs_16,0.295
counter_3,CSyft_2/core_1/envs_17,0.338
counter_3,CSyft_2/core_1/envs_18,0.408
counter_3,CSyft_2/core_1/envs_19,0.493
counter_3,CSyft_2/core_1/envs_20,0.575
counter_3,CSyft_2/core_1/envs_21,0.71
counter_3,CSyft_2/core_1/envs_22,0.939
counter_3,CSyft_2/core_1/envs_23,1.213
counter_3,CSyft_2/core_1/envs_24,1.456
counter_3,CSyft_2/core_1/envs_25,1.496
counter_3,CSyft_2/core_1/envs_26,1.677
counter_3,CSyft_2/core_1/envs_27,3.352
counter_3,CSyft_2/core_1/envs_28,3.854
counter_3,CSyft_2/core_1/envs_29,3.556
counter_3,CSyft_2/core_1/envs_30,3.284
counter_3,CSyft_2/core_1/envs_31,3.069
counter_3,CSyft_2/core_1/envs_32,4.434
counter_3,CSyft_2/core_1/envs_33,5.75
counter_3,CSyft_2/core_1/envs_34,7.649
counter_3,CSyft_2/core_1/envs_35,6.349
counter_3,CSyft_2/core_1/envs_36,8.097
counter_3,CSyft_2/core_1/envs_37,6.349
counter_3,CSyft_2/core_1/envs_38,8.669
counter_3,CSyft_2/core_1/envs_39,10.747
counter_3,CSyft_2/core_1/envs_40,14.356
counter_3,CSyft_2/core_1/envs_41,12.817
counter_3,CSyft_2/core_1/envs_42,10.979
counter_3,CSyft_2/core_1/envs_43,12.793
counter_3,CSyft_2/core_1/envs_44,14.151
counter_3,CSyft_2/core_1/envs_45,15.704
counter_3,CSyft_2/core_1/envs_46,17.406
counter_3,CSyft_2/core_1/envs_47,19.605
counter_3,CSyft_2/core_1/envs_48,21.324
counter_3,CSyft_2/core_1/envs_49,23.521
counter_3,CSyft_2/core_1/envs_50,25.908
counter_3,CSyft_2/core_1/envs_51,28.583
counter_3,CSyft_2/core_1/envs_52,30.599
counter_3,CSyft_2/core_1/envs_53,32.908
counter_3,CSyft_2/core_1/envs_54,36.965
counter_3,CSyft_2/core_1/envs_55,42.775
counter_3,CSyft_2/core_1/envs_56,54.034
counter_3,CSyft_2/core_1/envs_57,64.558
counter_3,CSyft_2/core_1/envs_58,68.185
counter_3,CSyft_2/core_1/envs_59,70.063
counter_3,CSyft_2/core_1/envs_60,76.184
counter_3,CSyft_2/core_1/envs_61,83.211
counter_3,CSyft_2/core_1/envs_62,66.601
counter_3,CSyft_2/core_1/envs_63,94.314
counter_3,CSyft_2/core_1/envs_64,95.768
counter_3,CSyft_2/core_1/envs_65,109.491
counter_3,CSyft_2/core_1/envs_66,99.552
counter_3,CSyft_2/core_1/envs_67,120.172
counter_3,CSyft_2/core_1/envs_68,132.426
counter_3,CSyft_2/core_1/envs_69,109.763
counter_3,CSyft_2/core_1/envs_70,140.163
counter_3,CSyft_2/core_1/envs_71,135.05
counter_3,CSyft_2/core_1/envs_72,180.847
counter_3,CSyft_2/core_1/envs_73,151.067
counter_3,CSyft_2/core_1/envs_74,163.303
counter_3,CSyft_2/core_1/envs_75,184.58
counter_3,CSyft_2/core_1/envs_76,190.834
counter_3,CSyft_2/core_1/envs_77,215.464
counter_3,CSyft_2/core_1/envs_78,209.227
counter_3,CSyft_2/core_1/envs_79,222.511
counter_3,CSyft_2/core_1/envs_80,239.027
counter_3,CSyft_2/core_1/envs_81,263.299
counter_3,CSyft_2/core_1/envs_82,282.225
counter_3,CSyft_2/core_1/envs_83,292.728
counter_4,CSyft_2/core_1/envs_1,0.047
counter_4,CSyft_2/core_1/envs_2,0.051
counter_4,CSyft_2/core_1/envs_3,0.061
counter_4,CSyft_2/core_1/envs_4,0.075
counter_4,CSyft_2/core_1/envs_5,0.07
counter_4,CSyft_2/core_1/envs_6,0.077
counter_4,CSyft_2/core_1/envs_7,0.094
counter_4,CSyft_2/core_1/envs_8,0.103
counter_4,CSyft_2/core_1/envs_9,0.125
counter_4,CSyft_2/core_1/envs_10,0.136
counter_4,CSyft_2/core_1/envs_11,0.159
counter_4,CSyft_2/core_1/envs_12,0.195
counter_4,CSyft_2/core_1/envs_13,0.225
counter_4,CSyft_2/core_1/envs_14,0.266
counter_4,CSyft_2/core_1/envs_15,0.31
counter_4,CSyft_2/core_1/envs_16,0.372
counter_4,CSyft_2/core_1/envs_17,0.438
counter_4,CSyft_2/core_1/envs_18,0.537
counter_4,CSyft_2/core_1/envs_19,0.604
counter_4,CSyft_2/core_1/envs_20,0.708
counter_4,CSyft_2/core_1/envs_21,0.878
counter_4,CSyft_2/core_1/envs_22,1.015
counter_4,CSyft_2/core_1/envs_23,1.185
counter_4,CSyft_2/core_1/envs_24,1.384
counter_4,CSyft_2/core_1/envs_25,1.592
counter_4,CSyft_2/core_1/envs_26,1.82
counter_4,CSyft_2/core_1/envs_27,2.043
counter_4,CSyft_2/core_1/envs_28,2.441
counter_4,CSyft_2/core_1/envs_29,2.817
counter_4,CSyft_2/core_1/envs_30,3.193
counter_4,CSyft_2/core_1/envs_31,3.668
counter_4,CSyft_2/core_1/envs_32,3.992
counter_4,CSyft_2/core_1/envs_33,4.561
counter_4,CSyft_2/core_1/envs_34,5.273
counter_4,CSyft_2/core_1/envs_35,6.028
counter_4,CSyft_2/core_1/envs_36,6.554
counter_4,CSyft_2/core_1/envs_37,7.628
counter_4,CSyft_2/core_1/envs_38,8.435
counter_4,CSyft_2/core_1/envs_39,9.263
counter_4,CSyft_2/core_1/envs_40,10.27
counter_4,CSyft_2/core_1/envs_41,11.641
counter_4,CSyft_2/core_1/envs_42,12.745
counter_4,CSyft_2/core_1/envs_43,14.445
counter_4,CSyft_2/core_1/envs_44,15.898
counter_4,CSyft_2/core_1/envs_45,17.567
counter_4,CSyft_2/core_1/envs_46,19.448
counter_4,CSyft_2/core_1/envs_47,20.882
counter_4,CSyft_2/core_1/envs_48,23.106
counter_4,CSyft_2/core_1/envs_49,25.464
counter_4,CSyft_2/core_1/envs_50,27.956
counter_4,CSyft_2/core_1/envs_51,30.315
counter_4,CSyft_2/core_1/envs_52,33.203
counter_4,CSyft_2/core_1/envs_53,35.743
counter_4,CSyft_2/core_1/envs_54,39.433
counter_4,CSyft_2/core_1/envs_55,42.864
counter_4,CSyft_2/core_1/envs_56,45.854
counter_4,CSyft_2/core_1/envs_57,49.918
counter_4,CSyft_2/core_1/envs_58,54.405
counter_4,CSyft_2/core_1/envs_59,59.246
counter_4,CSyft_2/core_1/envs_60,62.495
counter_4,CSyft_2/core_1/envs_61,69.722
counter_4,CSyft_2/core_1/envs_62,74.042
counter_4,CSyft_2/core_1/envs_63,78.728
counter_4,CSyft_2/core_1/envs_64,85.11
counter_4,CSyft_2/core_1/envs_65,91.129
counter_4,CSyft_2/core_1/envs_66,97.236
counter_4,CSyft_2/core_1/envs_67,105.001
counter_4,CSyft_2/core_1/envs_68,113.766
counter_4,CSyft_2/core_1/envs_69,120.228
counter_4,CSyft_2/core_1/envs_70,129.799
counter_4,CSyft_2/core_1/envs_71,138.573
counter_4,CSyft_2/core_1/envs_72,145.874
counter_4,CSyft_2/core_1/envs_73,156.378
counter_4,CSyft_2/core_1/envs_74,168.675
counter_4,CSyft_2/core_1/envs_75,193.059
counter_4,CSyft_2/core_1/envs_76,193.535
counter_4,CSyft_2/core_1/envs_77,221.827
counter_4,CSyft_2/core_1/envs_78,209.196
counter_4,CSyft_2/core_1/envs_79,235.819
counter_4,CSyft_2/core_1/envs_80,263.809
counter_4,CSyft_2/core_1/envs_81,252.366
counter_4,CSyft_2/core_1/envs_82,271.551
counter_4,CSyft_2/core_1/envs_83,285.24
counter_5,CSyft_2/core_1/envs_1,0.185
counter_5,CSyft_2/core_1/envs_2,0.188
