counter_1,CSyft_3/core_1/envs_1,0.014
counter_1,CSyft_3/core_1/envs_2,0.012
counter_1,CSyft_3/core_1/envs_3,0.015
counter_1,CSyft_3/core_1/envs_4,0.02
counter_1,CSyft_3/core_1/envs_5,0.021
counter_1,CSyft_3/core_1/envs_6,0.024
counter_1,CSyft_3/core_1/envs_7,0.028
counter_1,CSyft_3/core_1/envs_8,0.035
counter_1,CSyft_3/core_1/envs_9,0.049
counter_1,CSyft_3/core_1/envs_10,0.054
counter_1,CSyft_3/core_1/envs_11,0.064
counter_1,CSyft_3/core_1/envs_12,0.082
counter_1,CSyft_3/core_1/envs_13,0.093
counter_1,CSyft_3/core_1/envs_14,0.11
counter_1,CSyft_3/core_1/envs_15,0.138
counter_1,CSyft_3/core_1/envs_16,0.174
counter_1,CSyft_3/core_1/envs_17,0.202
counter_1,CSyft_3/core_1/envs_18,0.238
counter_1,CSyft_3/core_1/envs_19,0.263
counter_1,CSyft_3/core_1/envs_20,0.335
counter_1,CSyft_3/core_1/envs_21,0.375
counter_1,CSyft_3/core_1/envs_22,0.431
counter_1,CSyft_3/core_1/envs_23,0.498
counter_1,CSyft_3/core_1/envs_24,0.564
counter_1,CSyft_3/core_1/envs_25,0.667
counter_1,CSyft_3/core_1/envs_26,0.728
counter_1,CSyft_3/core_1/envs_27,0.806
counter_1,CSyft_3/core_1/envs_28,0.896
counter_1,CSyft_3/core_1/envs_29,0.999
counter_1,CSyft_3/core_1/envs_30,1.096
counter_1,CSyft_3/core_1/envs_31,1.214
counter_1,CSyft_3/core_1/envs_32,1.436
counter_1,CSyft_3/core_1/envs_33,1.816
counter_1,CSyft_3/core_1/envs_34,2.147
counter_1,CSyft_3/core_1/envs_35,2.163
counter_1,CSyft_3/core_1/envs_36,2.223
counter_1,CSyft_3/core_1/envs_37,2.328
counter_1,CSyft_3/core_1/envs_38,2.456
counter_1,CSyft_3/core_1/envs_39,2.841
counter_1,CSyft_3/core_1/envs_40,3.027
counter_1,CSyft_3/core_1/envs_41,3.14
counter_1,CSyft_3/core_1/envs_42,3.557
counter_1,CSyft_3/core_1/envs_43,3.6
counter_1,CSyft_3/core_1/envs_44,4.081
counter_1,CSyft_3/core_1/envs_45,5.413
counter_1,CSyft_3/core_1/envs_46,5.133
counter_1,CSyft_3/core_1/envs_47,5.244
counter_1,CSyft_3/core_1/envs_48,5.415
counter_1,CSyft_3/core_1/envs_49,5.686
counter_1,CSyft_3/core_1/envs_50,6.345
counter_1,CSyft_3/core_1/envs_51,6.659
counter_1,CSyft_3/core_1/envs_52,6.955
counter_1,CSyft_3/core_1/envs_53,7.378
counter_1,CSyft_3/core_1/envs_54,7.76
counter_1,CSyft_3/core_1/envs_55,8.659
counter_1,CSyft_3/core_1/envs_56,8.991
counter_1,CSyft_3/core_1/envs_57,9.538
counter_1,CSyft_3/core_1/envs_58,11.696
counter_1,CSyft_3/core_1/envs_59,11.542
counter_1,CSyft_3/core_1/envs_60,11.575
counter_1,CSyft_3/core_1/envs_61,13.207
counter_1,CSyft_3/core_1/envs_62,14.557
counter_1,CSyft_3/core_1/envs_63,14.854
counter_1,CSyft_3/core_1/envs_64,15.741
counter_1,CSyft_3/core_1/envs_65,17.293
counter_1,CSyft_3/core_1/envs_66,19.777
counter_1,CSyft_3/core_1/envs_67,22.954
counter_1,CSyft_3/core_1/envs_68,23.102
counter_1,CSyft_3/core_1/envs_69,25.124
counter_1,CSyft_3/core_1/envs_70,27.119
counter_1,CSyft_3/core_1/envs_71,29.257
counter_1,CSyft_3/core_1/envs_72,31.155
counter_1,CSyft_3/core_1/envs_73,34.092
counter_1,CSyft_3/core_1/envs_74,35.125
counter_1,CSyft_3/core_1/envs_75,38.09
counter_1,CSyft_3/core_1/envs_76,40.34
counter_1,CSyft_3/core_1/envs_77,42.897
counter_1,CSyft_3/core_1/envs_78,46.977
counter_1,CSyft_3/core_1/envs_79,50.021
counter_1,CSyft_3/core_1/envs_80,53.795
counter_1,CSyft_3/core_1/envs_81,55.899
counter_1,CSyft_3/core_1/envs_82,56.727
counter_1,CSyft_3/core_1/envs_83,63.337
counter_1,CSyft_3/core_1/envs_84,62.588
counter_1,CSyft_3/core_1/envs_85,67.915
counter_1,CSyft_3/core_1/envs_86,71.861
counter_1,CSyft_3/core_1/envs_87,73.446
counter_1,CSyft_3/core_1/envs_88,77.886
counter_1,CSyft_3/core_1/envs_89,82.028
counter_1,CSyft_3/core_1/envs_90,82.615
counter_1,CSyft_3/core_1/envs_91,88.114
counter_1,CSyft_3/core_1/envs_92,88.79
counter_1,CSyft_3/core_1/envs_93,98.685
counter_1,CSyft_3/core_1/envs_94,100.165
counter_1,CSyft_3/core_1/envs_95,106.271
counter_1,CSyft_3/core_1/envs_96,107.159
counter_1,CSyft_3/core_1/envs_97,114.424
counter_1,CSyft_3/core_1/envs_98,119.697
counter_1,CSyft_3/core_1/envs_99,122.309
counter_1,CSyft_3/core_1/envs_100,127.7
counter_2,CSyft_3/core_1/envs_1,0.015
counter_2,CSyft_3/core_1/envs_2,0.018
counter_2,CSyft_3/core_1/envs_3,0.021
counter_2,CSyft_3/core_1/envs_4,0.024
counter_2,CSyft_3/core_1/envs_5,0.031
counter_2,CSyft_3/core_1/envs_6,0.042
counter_2,CSyft_3/core_1/envs_7,0.047
counter_2,CSyft_3/core_1/envs_8,0.062
counter_2,CSyft_3/core_1/envs_9,0.08
counter_2,CSyft_3/core_1/envs_10,0.101
counter_2,CSyft_3/core_1/envs_11,0.135
counter_2,CSyft_3/core_1/envs_12,0.176
counter_2,CSyft_3/core_1/envs_13,0.215
counter_2,CSyft_3/core_1/envs_14,0.255
counter_2,CSyft_3/core_1/envs_15,0.307
counter_2,CSyft_3/core_1/envs_16,0.392
counter_2,CSyft_3/core_1/envs_17,0.459
counter_2,CSyft_3/core_1/envs_18,0.537
counter_2,CSyft_3/core_1/envs_19,0.664
counter_2,CSyft_3/core_1/envs_20,0.757
counter_2,CSyft_3/core_1/envs_21,0.873
counter_2,CSyft_3/core_1/envs_22,0.983
counter_2,CSyft_3/core_1/envs_23,1.112
counter_2,CSyft_3/core_1/envs_24,1.255
counter_2,CSyft_3/core_1/envs_25,1.484
counter_2,CSyft_3/core_1/envs_26,1.652
counter_2,CSyft_3/core_1/envs_27,1.838
counter_2,CSyft_3/core_1/envs_28,2.034
counter_2,CSyft_3/core_1/envs_29,2.237
counter_2,CSyft_3/core_1/envs_30,2.454
counter_2,CSyft_3/core_1/envs_31,2.694
counter_2,CSyft_3/core_1/envs_32,2.972
counter_2,CSyft_3/core_1/envs_33,3.253
counter_2,CSyft_3/core_1/envs_34,3.566
counter_2,CSyft_3/core_1/envs_35,3.917
counter_2,CSyft_3/core_1/envs_36,4.731
counter_2,CSyft_3/core_1/envs_37,4.956
counter_2,CSyft_3/core_1/envs_38,5.355
counter_2,CSyft_3/core_1/envs_39,5.632
counter_2,CSyft_3/core_1/envs_40,5.978
counter_2,CSyft_3/core_1/envs_41,6.252
counter_2,CSyft_3/core_1/envs_42,6.957
counter_2,CSyft_3/core_1/envs_43,7.389
counter_2,CSyft_3/core_1/envs_44,7.688
counter_2,CSyft_3/core_1/envs_45,8.564
counter_2,CSyft_3/core_1/envs_46,10.541
counter_2,CSyft_3/core_1/envs_47,10.126
counter_2,CSyft_3/core_1/envs_48,10.559
counter_2,CSyft_3/core_1/envs_49,11.072
counter_2,CSyft_3/core_1/envs_50,11.896
counter_2,CSyft_3/core_1/envs_51,13.699
counter_2,CSyft_3/core_1/envs_52,14.117
counter_2,CSyft_3/core_1/envs_53,14.308
counter_2,CSyft_3/core_1/envs_54,15.262
counter_2,CSyft_3/core_1/envs_55,16.049
counter_2,CSyft_3/core_1/envs_56,17.483
counter_2,CSyft_3/core_1/envs_57,20.062
counter_2,CSyft_3/core_1/envs_58,20.263
counter_2,CSyft_3/core_1/envs_59,21.725
counter_2,CSyft_3/core_1/envs_60,22.238
counter_2,CSyft_3/core_1/envs_61,24.674
counter_2,CSyft_3/core_1/envs_62,25.67
counter_2,CSyft_3/core_1/envs_63,28.253
counter_2,CSyft_3/core_1/envs_64,30.916
counter_2,CSyft_3/core_1/envs_65,35.509
counter_2,CSyft_3/core_1/envs_66,37.721
counter_2,CSyft_3/core_1/envs_67,41.18
counter_2,CSyft_3/core_1/envs_68,43.805
counter_2,CSyft_3/core_1/envs_69,45.99
counter_2,CSyft_3/core_1/envs_70,50.004
counter_2,CSyft_3/core_1/envs_71,51.901
counter_2,CSyft_3/core_1/envs_72,54.48
counter_2,CSyft_3/core_1/envs_73,57.851
counter_2,CSyft_3/core_1/envs_74,63.393
counter_2,CSyft_3/core_1/envs_75,68.306
counter_2,CSyft_3/core_1/envs_76,74.39
counter_2,CSyft_3/core_1/envs_77,78.634
counter_2,CSyft_3/core_1/envs_78,79.396
counter_2,CSyft_3/core_1/envs_79,83.283
counter_2,CSyft_3/core_1/envs_80,86.555
counter_2,CSyft_3/core_1/envs_81,92.745
counter_2,CSyft_3/core_1/envs_82,98.552
counter_2,CSyft_3/core_1/envs_83,102.701
counter_2,CSyft_3/core_1/envs_84,110.62
counter_2,CSyft_3/core_1/envs_85,112.88
counter_2,CSyft_3/core_1/envs_86,120.74
counter_2,CSyft_3/core_1/envs_87,125.085
counter_2,CSyft_3/core_1/envs_88,127.328
counter_2,CSyft_3/core_1/envs_89,135.149
counter_2,CSyft_3/core_1/envs_90,140.306
counter_2,CSyft_3/core_1/envs_91,146.259
counter_2,CSyft_3/core_1/envs_92,159.605
counter_2,CSyft_3/core_1/envs_93,163.625
counter_2,CSyft_3/core_1/envs_94,164.229
counter_2,CSyft_3/core_1/envs_95,172.622
counter_2,CSyft_3/core_1/envs_96,183.527
counter_2,CSyft_3/core_1/envs_97,191.907
counter_2,CSyft_3/core_1/envs_98,201.613
counter_2,CSyft_3/core_1/envs_99,209.725
counter_2,CSyft_3/core_1/envs_100,220.104
counter_3,CSyft_3/core_1/envs_1,0.024
counter_3,CSyft_3/core_1/envs_2,0.029
counter_3,CSyft_3/core_1/envs_3,0.031
counter_3,CSyft_3/core_1/envs_4,0.04
counter_3,CSyft_3/core_1/envs_5,0.048
counter_3,CSyft_3/core_1/envs_6,0.066
counter_3,CSyft_3/core_1/envs_7,0.088
counter_3,CSyft_3/core_1/envs_8,0.142
counter_3,CSyft_3/core_1/envs_9,0.251
counter_3,CSyft_3/core_1/envs_10,0.467
counter_3,CSyft_3/core_1/envs_11,0.778
counter_3,CSyft_3/core_1/envs_12,1.156
counter_3,CSyft_3/core_1/envs_13,1.73
counter_3,CSyft_3/core_1/envs_14,2.348
counter_3,CSyft_3/core_1/envs_15,3.07
counter_3,CSyft_3/core_1/envs_16,3.96
counter_3,CSyft_3/core_1/envs_17,4.945
counter_3,CSyft_3/core_1/envs_18,6.456
counter_3,CSyft_3/core_1/envs_19,7.583
counter_3,CSyft_3/core_1/envs_20,9.332
counter_3,CSyft_3/core_1/envs_21,10.643
counter_3,CSyft_3/core_1/envs_22,12.796
counter_3,CSyft_3/core_1/envs_23,14.296
counter_3,CSyft_3/core_1/envs_24,16.888
counter_3,CSyft_3/core_1/envs_25,19.204
counter_3,CSyft_3/core_1/envs_26,22.096
counter_3,CSyft_3/core_1/envs_27,24.793
counter_3,CSyft_3/core_1/envs_28,27.934
counter_3,CSyft_3/core_1/envs_29,31.504
counter_3,CSyft_3/core_1/envs_30,34.966
counter_3,CSyft_3/core_1/envs_31,39.37
counter_3,CSyft_3/core_1/envs_32,44.044
counter_3,CSyft_3/core_1/envs_33,49.442
counter_3,CSyft_3/core_1/envs_34,54.547
counter_3,CSyft_3/core_1/envs_35,60.322
counter_3,CSyft_3/core_1/envs_36,66.782
counter_3,CSyft_3/core_1/envs_37,72.775
counter_3,CSyft_3/core_1/envs_38,79.157
counter_3,CSyft_3/core_1/envs_39,86.076
counter_3,CSyft_3/core_1/envs_40,94.419
counter_3,CSyft_3/core_1/envs_41,101.654
counter_3,CSyft_3/core_1/envs_42,109.942
counter_3,CSyft_3/core_1/envs_43,119.577
counter_3,CSyft_3/core_1/envs_44,127.474
counter_3,CSyft_3/core_1/envs_45,137.008
counter_3,CSyft_3/core_1/envs_46,146.02
counter_3,CSyft_3/core_1/envs_47,156.563
counter_3,CSyft_3/core_1/envs_48,167.993
counter_3,CSyft_3/core_1/envs_49,178.99
counter_3,CSyft_3/core_1/envs_50,190.693
counter_3,CSyft_3/core_1/envs_51,202.102
counter_3,CSyft_3/core_1/envs_52,218.742
counter_3,CSyft_3/core_1/envs_53,232.453
counter_3,CSyft_3/core_1/envs_54,246.648
counter_3,CSyft_3/core_1/envs_55,257.755
counter_3,CSyft_3/core_1/envs_56,271.223
counter_3,CSyft_3/core_1/envs_57,288.325
counter_4,CSyft_3/core_1/envs_1,0.04
counter_4,CSyft_3/core_1/envs_2,0.054
counter_4,CSyft_3/core_1/envs_3,0.055
counter_4,CSyft_3/core_1/envs_4,0.063
counter_4,CSyft_3/core_1/envs_5,0.08
counter_4,CSyft_3/core_1/envs_6,0.099
counter_4,CSyft_3/core_1/envs_7,0.135
counter_4,CSyft_3/core_1/envs_8,0.22
counter_4,CSyft_3/core_1/envs_9,0.414
counter_4,CSyft_3/core_1/envs_10,0.832
counter_4,CSyft_3/core_1/envs_11,1.81
counter_4,CSyft_3/core_1/envs_12,3.939
counter_4,CSyft_3/core_1/envs_13,8.994
counter_4,CSyft_3/core_1/envs_14,21.469
